day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;59600;SQUID_INK;1841;25;;;;;1844;25;;;;;1842.5;197.4921875
1;59600;RAINFOREST_RESIN;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;0.0
1;59700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
1;59700;SQUID_INK;1844;1;1842;26;;;1845;26;;;;;1844.5;272.6875
1;59700;KELP;2036;1;2034;26;;;2037;26;;;;;2036.5;-156.484375
1;59800;RAINFOREST_RESIN;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
1;59800;SQUID_INK;1843;24;;;;;1846;2;1847;22;;;1844.5;324.9609375
1;59800;KELP;2034;24;;;;;2037;24;;;;;2035.5;-156.9921875
1;59900;KELP;2034;25;;;;;2036;4;2037;25;;;2035.0;-157.0078125
1;59900;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
1;59900;SQUID_INK;1845;25;;;;;1847;4;1848;25;;;1846.0;404.0859375
1;60000;SQUID_INK;1842;31;;;;;1845;26;;;;;1843.5;239.1328125
1;60000;KELP;2034;31;;;;;2037;26;;;;;2035.5;-155.515625
1;60000;RAINFOREST_RESIN;9996;1;9995;25;;;9998;3;10002;10;10004;1;9997.0;0.0
1;60100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
1;60100;SQUID_INK;1845;28;;;;;1848;28;;;;;1846.5;387.921875
1;60100;KELP;2034;28;;;;;2037;28;;;;;2035.5;-160.0546875
1;60200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
1;60200;SQUID_INK;1842;26;;;;;1845;1;1846;25;;;1843.5;274.75
1;60200;KELP;2034;26;;;;;2037;26;;;;;2035.5;-159.6640625
1;60300;KELP;2034;1;2033;23;;;2037;24;;;;;2035.5;-154.484375
1;60300;RAINFOREST_RESIN;9998;3;9996;1;9995;23;10004;1;10005;23;;;10001.0;0.0
1;60300;SQUID_INK;1839;24;;;;;1842;24;;;;;1840.5;117.546875
1;60400;SQUID_INK;1839;24;;;;;1842;24;;;;;1840.5;90.5390625
1;60400;KELP;2034;24;;;;;2037;24;;;;;2035.5;-156.015625
1;60400;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;0.0
1;60500;RAINFOREST_RESIN;9995;25;;;;;10000;2;10005;25;;;9997.5;0.0
1;60500;SQUID_INK;1842;25;;;;;1843;2;1846;25;;;1842.5;276.453125
1;60500;KELP;2033;25;;;;;2035;2;2037;25;;;2034.0;-150.921875
1;60600;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
1;60600;SQUID_INK;1840;21;;;;;1843;1;1844;21;;;1841.5;173.3125
1;60600;KELP;2033;21;;;;;2037;22;;;;;2035.0;-152.875
1;60700;KELP;2036;9;2033;24;;;2037;24;;;;;2036.5;-154.4140625
1;60700;RAINFOREST_RESIN;9998;10;9995;24;;;10005;24;;;;;10001.5;0.0
1;60700;SQUID_INK;1842;9;1840;24;;;1843;24;;;;;1842.5;147.34375
1;60800;SQUID_INK;1842;1;1840;28;;;1843;28;;;;;1842.5;164.8984375
1;60800;KELP;2036;1;2034;28;;;2037;28;;;;;2036.5;-157.96875
1;60800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
1;60900;RAINFOREST_RESIN;9998;10;9995;29;;;10005;29;;;;;10001.5;0.0
1;60900;SQUID_INK;1843;1;1841;29;;;1844;29;;;;;1843.5;193.234375
1;60900;KELP;2036;1;2033;29;;;2037;29;;;;;2036.5;-153.96875
1;61000;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;0.0
1;61000;SQUID_INK;1841;26;;;;;1844;26;;;;;1842.5;205.9765625
1;61000;KELP;2034;1;2033;25;;;2037;26;;;;;2035.5;-152.9609375
1;61100;KELP;2034;31;;;;;2037;31;;;;;2035.5;-158.0625
1;61100;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
1;61100;SQUID_INK;1841;31;;;;;1844;31;;;;;1842.5;219.359375
1;61200;SQUID_INK;1841;24;;;;;1844;22;;;;;1842.5;186.71875
1;61200;KELP;2034;24;;;;;2037;22;;;;;2035.5;-157.5390625
1;61200;RAINFOREST_RESIN;9998;1;9995;22;;;10005;22;;;;;10001.5;0.0
1;61300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;0.0
1;61300;SQUID_INK;1841;27;;;;;1844;27;;;;;1842.5;199.84375
1;61300;KELP;2034;27;;;;;2037;27;;;;;2035.5;-157.0390625
1;61400;SQUID_INK;1841;28;;;;;1844;28;;;;;1842.5;201.6875
1;61400;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;0.0
1;61400;KELP;2034;28;;;;;2037;28;;;;;2035.5;-166.109375
1;61500;KELP;2036;1;2034;22;;;2037;22;;;;;2036.5;-166.109375
1;61500;RAINFOREST_RESIN;9998;4;9995;22;;;10005;22;;;;;10001.5;0.0
1;61500;SQUID_INK;1844;1;1842;22;;;1845;22;;;;;1844.5;254.1015625
1;61600;SQUID_INK;1844;28;;;;;1847;1;1848;27;;;1845.5;372.9609375
1;61600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
1;61600;KELP;2034;28;;;;;2037;28;;;;;2035.5;-161.0390625
1;61700;SQUID_INK;1840;23;;;;;1843;23;;;;;1841.5;162.3203125
1;61700;KELP;2034;23;;;;;2037;23;;;;;2035.5;-158.46875
1;61700;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
1;61800;SQUID_INK;1840;25;;;;;1843;26;;;;;1841.5;159.3359375
1;61800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
1;61800;KELP;2034;25;;;;;2037;26;;;;;2035.5;-155.9375
1;61900;KELP;2033;28;;;;;2037;28;;;;;2035.0;-153.921875
1;61900;SQUID_INK;1840;28;;;;;1843;28;;;;;1841.5;167.4921875
1;61900;RAINFOREST_RESIN;9995;28;;;;;10002;8;10005;28;;;9998.5;0.0
1;62000;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;0.0
1;62000;KELP;2033;24;;;;;2037;24;;;;;2035.0;-151.3984375
1;62000;SQUID_INK;1840;24;;;;;1843;24;;;;;1841.5;165.4609375
1;62100;KELP;2034;2;2033;25;;;2037;27;;;;;2035.5;-150.9609375
1;62100;SQUID_INK;1840;27;;;;;1843;27;;;;;1841.5;157.3203125
1;62100;RAINFOREST_RESIN;9996;2;9995;25;;;10002;3;10004;2;10005;25;9999.0;0.0
1;62200;SQUID_INK;1840;24;;;;;1842;1;1843;24;;;1841.0;154.1953125
1;62200;RAINFOREST_RESIN;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
1;62200;KELP;2034;24;;;;;2036;1;2037;24;;;2035.0;-155.109375
1;62300;KELP;2033;21;;;;;2037;21;;;;;2035.0;-154.578125
1;62300;SQUID_INK;1838;21;;;;;1841;21;;;;;1839.5;68.921875
1;62300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;0.0
1;62400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;0.0
1;62400;KELP;2034;24;;;;;2037;24;;;;;2035.5;-155.578125
1;62400;SQUID_INK;1837;24;;;;;1841;24;;;;;1839.0;30.1953125
1;62500;KELP;2034;2;2033;25;;;2037;27;;;;;2035.5;-153.625
1;62500;SQUID_INK;1836;27;;;;;1839;27;;;;;1837.5;-41.828125
1;62500;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
1;62600;SQUID_INK;1835;22;;;;;1838;22;;;;;1836.5;-107.1796875
1;62600;RAINFOREST_RESIN;9998;6;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
1;62600;KELP;2034;1;2033;21;;;2037;22;;;;;2035.5;-152.6015625
1;62700;KELP;2033;25;;;;;2037;25;;;;;2035.0;-153.1328125
1;62700;SQUID_INK;1834;25;;;;;1837;25;;;;;1835.5;-163.4140625
1;62700;RAINFOREST_RESIN;9998;3;9995;25;;;10005;25;;;;;10001.5;0.0
1;62800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;0.0
1;62800;KELP;2033;22;;;;;2037;22;;;;;2035.0;-149.5703125
1;62800;SQUID_INK;1834;22;;;;;1837;22;;;;;1835.5;-128.265625
1;62900;KELP;2033;22;;;;;2037;22;;;;;2035.0;-149.5859375
1;62900;SQUID_INK;1834;22;;;;;1837;22;;;;;1835.5;-150.546875
1;62900;RAINFOREST_RESIN;10002;11;9998;3;9996;2;10004;2;10005;20;;;10003.0;0.0
1;63000;SQUID_INK;1834;30;;;;;1838;30;;;;;1836.0;-124.5234375
1;63000;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;0.0
1;63000;KELP;2033;30;;;;;2037;30;;;;;2035.0;-149.5703125
1;63100;SQUID_INK;1835;30;;;;;1838;30;;;;;1836.5;-90.046875
1;63100;KELP;2034;30;;;;;2037;30;;;;;2035.5;-157.203125
1;63100;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;0.0
1;63200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
1;63200;KELP;2034;1;2033;24;;;2037;25;;;;;2035.5;-151.1015625
1;63200;SQUID_INK;1837;25;;;;;1840;25;;;;;1838.5;7.0546875
1;63300;SQUID_INK;1837;1;1835;30;;;1838;30;;;;;1837.5;-100.421875
1;63300;KELP;2036;1;2033;30;;;2037;30;;;;;2036.5;-154.640625
1;63300;RAINFOREST_RESIN;10002;4;9995;30;;;10005;30;;;;;10003.5;0.0
1;63400;SQUID_INK;1834;24;;;;;1837;24;;;;;1835.5;-136.6953125
1;63400;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
1;63400;KELP;2034;2;2033;22;;;2037;24;;;;;2035.5;-151.078125
1;63500;SQUID_INK;1837;3;1836;28;;;1839;28;;;;;1838.0;-34.625
1;63500;KELP;2034;3;2033;28;;;2037;28;;;;;2035.5;-153.609375
1;63500;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;0.0
1;63600;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;0.0
1;63600;KELP;2036;1;2033;22;;;2037;22;;;;;2036.5;-150.0390625
1;63600;SQUID_INK;1838;1;1836;22;;;1839;22;;;;;1838.5;-42.1484375
1;63700;SQUID_INK;1835;21;;;;;1836;5;1837;7;1838;21;1835.5;-89.953125
1;63700;KELP;2033;21;;;;;2035;12;2037;21;;;2034.0;-151.046875
1;63700;RAINFOREST_RESIN;9995;21;;;;;10000;5;10002;7;10005;21;9997.5;0.0
1;63800;SQUID_INK;1834;28;;;;;1837;28;;;;;1835.5;-145.65625
1;63800;RAINFOREST_RESIN;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;0.0
1;63800;KELP;2034;1;2033;27;;;2037;28;;;;;2035.5;-151.0390625
1;63900;SQUID_INK;1833;22;;;;;1834;2;1836;22;;;1833.5;-178.0625
1;63900;KELP;2033;22;;;;;2035;2;2037;22;;;2034.0;-150.0703125
1;63900;RAINFOREST_RESIN;9995;22;;;;;10000;2;10005;22;;;9997.5;0.0
1;64000;RAINFOREST_RESIN;9995;30;;;;;9998;11;10002;10;10005;30;9996.5;0.0
1;64000;KELP;2034;2;2033;30;;;2037;30;;;;;2035.5;-153.1484375
1;64000;SQUID_INK;1831;32;;;;;1834;30;;;;;1832.5;-287.2421875
1;64100;KELP;2034;2;2033;26;;;2035;4;2037;28;;;2034.5;-151.6484375
1;64100;SQUID_INK;1834;2;1833;26;;;1835;4;1837;28;;;1834.5;-168.6953125
1;64100;RAINFOREST_RESIN;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;0.0
1;64200;KELP;2033;27;;;;;2037;27;;;;;2035.0;-147.0859375
1;64200;SQUID_INK;1833;27;;;;;1836;27;;;;;1834.5;-209.234375
1;64200;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
1;64300;SQUID_INK;1834;2;1833;22;;;1836;22;;;;;1835.0;-177.4765625
1;64300;RAINFOREST_RESIN;9998;4;9996;2;9995;20;10004;2;10005;20;;;10001.0;0.0
1;64300;KELP;2034;2;2033;22;;;2037;22;;;;;2035.5;-148.59375
1;64400;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
1;64400;KELP;2034;4;2033;29;;;2037;29;;;;;2035.5;-149.2421875
1;64400;SQUID_INK;1835;33;;;;;1838;29;;;;;1836.5;-101.0
1;64500;KELP;2034;7;2033;22;;;2037;22;;;;;2035.5;-147.21875
1;64500;SQUID_INK;1836;29;;;;;1839;22;;;;;1837.5;-55.71875
1;64500;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
1;64600;KELP;2033;29;;;;;2037;29;;;;;2035.0;-147.2265625
1;64600;SQUID_INK;1836;29;;;;;1839;29;;;;;1837.5;-62.6171875
1;64600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
1;64700;SQUID_INK;1839;29;;;;;1842;29;;;;;1840.5;88.3828125
1;64700;RAINFOREST_RESIN;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;0.0
1;64700;KELP;2033;29;;;;;2037;29;;;;;2035.0;-148.234375
1;64800;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
1;64800;KELP;2033;21;;;;;2034;1;2037;21;;;2033.5;-148.2734375
1;64800;SQUID_INK;1838;20;;;;;1841;21;;;;;1839.5;57.2109375
1;64900;KELP;2034;2;2033;30;;;2037;32;;;;;2035.5;-152.3125
1;64900;SQUID_INK;1838;32;;;;;1841;32;;;;;1839.5;36.59375
1;64900;RAINFOREST_RESIN;9996;2;9995;30;;;9998;4;10002;10;10004;2;9997.0;0.0
1;65000;KELP;2036;1;2034;1;2033;26;2037;27;;;;;2036.5;-154.3125
1;65000;SQUID_INK;1841;1;1839;27;;;1842;27;;;;;1841.5;93.4140625
1;65000;RAINFOREST_RESIN;9996;1;9995;26;;;10002;5;10004;1;10005;26;9999.0;0.0
1;65100;SQUID_INK;1838;26;;;;;1841;26;;;;;1839.5;66.171875
1;65100;RAINFOREST_RESIN;9998;10;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
1;65100;KELP;2034;1;2033;25;;;2037;26;;;;;2035.5;-150.7890625
1;65200;RAINFOREST_RESIN;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;0.0
1;65200;KELP;2034;3;2033;28;;;2037;29;;;;;2035.5;-153.78125
1;65200;SQUID_INK;1838;31;;;;;1841;29;;;;;1839.5;45.4765625
1;65300;KELP;2034;29;;;;;2036;1;2037;29;;;2035.0;-160.9921875
1;65300;SQUID_INK;1837;29;;;;;1839;1;1840;29;;;1838.0;-7.9921875
1;65300;RAINFOREST_RESIN;9995;29;;;;;10002;9;10005;29;;;9998.5;0.0
1;65400;KELP;2034;19;;;;;2037;21;;;;;2035.5;-160.4765625
1;65400;SQUID_INK;1837;21;;;;;1838;2;1841;21;;;1837.5;32.875
1;65400;RAINFOREST_RESIN;9998;10;9995;21;;;10005;21;;;;;10001.5;0.0
1;65500;SQUID_INK;1838;20;;;;;1841;20;;;;;1839.5;53.3984375
1;65500;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;0.0
1;65500;KELP;2034;20;;;;;2037;20;;;;;2035.5;-156.9609375
1;65600;RAINFOREST_RESIN;9998;3;9995;20;;;10005;20;;;;;10001.5;0.0
1;65600;KELP;2034;26;;;;;2037;20;;;;;2035.5;-160.53125
1;65600;SQUID_INK;1838;6;1837;20;;;1841;20;;;;;1839.5;22.953125
1;65700;KELP;2034;23;;;;;2037;24;;;;;2035.5;-164.5859375
1;65700;SQUID_INK;1837;23;;;;;1840;24;;;;;1838.5;14.2109375
1;65700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;0.0
1;65800;KELP;2034;31;;;;;2037;30;;;;;2035.5;-165.0859375
1;65800;SQUID_INK;1838;1;1837;30;;;1840;30;;;;;1839.0;20.484375
1;65800;RAINFOREST_RESIN;10002;4;9995;30;;;10005;30;;;;;10003.5;0.0
1;65900;SQUID_INK;1838;26;;;;;1841;26;;;;;1839.5;70.171875
1;65900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
1;65900;KELP;2034;26;;;;;2037;26;;;;;2035.5;-163.046875
1;66000;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
1;66000;KELP;2034;31;;;;;2037;25;;;;;2035.5;-159.421875
1;66000;SQUID_INK;1838;31;;;;;1841;25;;;;;1839.5;37.328125
1;66100;KELP;2036;1;2034;25;;;2037;25;;;;;2036.5;-166.0078125
1;66100;SQUID_INK;1839;1;1837;25;;;1840;25;;;;;1839.5;18.78125
1;66100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
1;66200;KELP;2035;5;2034;1;2033;22;2037;23;;;;;2036.0;-151.8671875
1;66200;SQUID_INK;1839;5;1838;1;1837;22;1841;23;;;;;1840.0;32.578125
1;66200;RAINFOREST_RESIN;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;0.0
1;66300;RAINFOREST_RESIN;10000;3;9995;20;;;10002;5;10005;20;;;10001.0;0.0
1;66300;SQUID_INK;1838;3;1837;20;;;1840;20;;;;;1839.0;-7.625
1;66300;KELP;2035;3;2033;20;;;2037;20;;;;;2036.0;-148.859375
1;66400;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
1;66400;KELP;2034;2;2033;24;;;2037;26;;;;;2035.5;-151.84375
1;66400;SQUID_INK;1838;26;;;;;1841;26;;;;;1839.5;49.8359375
1;66500;KELP;2036;1;2034;1;2033;30;2037;31;;;;;2036.5;-153.8828125
1;66500;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
1;66500;SQUID_INK;1839;1;1837;31;;;1840;31;;;;;1839.5;-3.2421875
1;66600;KELP;2033;31;;;;;2037;31;;;;;2035.0;-146.2734375
1;66600;SQUID_INK;1835;31;;;;;1838;31;;;;;1836.5;-105.3671875
1;66600;RAINFOREST_RESIN;10002;3;9998;1;9996;2;10004;2;10005;29;;;10003.0;0.0
1;66700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
1;66700;SQUID_INK;1833;31;;;;;1836;26;;;;;1834.5;-193.0
1;66700;KELP;2034;5;2033;26;;;2037;26;;;;;2035.5;-149.734375
1;66800;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
1;66800;KELP;2034;1;2033;25;;;2037;26;;;;;2035.5;-151.78125
1;66800;SQUID_INK;1832;26;;;;;1835;26;;;;;1833.5;-242.546875
1;66900;KELP;2034;3;2033;20;;;2037;20;;;;;2035.5;-153.28125
1;66900;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;0.0
1;66900;SQUID_INK;1832;23;;;;;1835;20;;;;;1833.5;-265.015625
1;67000;KELP;2034;24;;;;;2037;24;;;;;2035.5;-155.8125
1;67000;SQUID_INK;1832;2;1831;22;;;1835;24;;;;;1833.5;-268.890625
1;67000;RAINFOREST_RESIN;9998;1;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
1;67100;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
1;67100;SQUID_INK;1833;26;;;;;1837;26;;;;;1835.0;-171.5859375
1;67100;KELP;2034;1;2033;25;;;2037;26;;;;;2035.5;-153.28125
1;67200;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;0.0
1;67200;KELP;2033;23;;;;;2035;6;2037;23;;;2034.0;-152.8046875
1;67200;SQUID_INK;1833;23;;;;;1835;6;1836;23;;;1834.0;-191.125
1;67300;KELP;2034;2;2033;21;;;2037;22;;;;;2035.5;-154.8203125
1;67300;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
1;67300;SQUID_INK;1832;23;;;;;1835;22;;;;;1833.5;-235.9375
1;67400;SQUID_INK;1833;37;;;;;1836;29;;;;;1834.5;-191.265625
1;67400;KELP;2034;37;;;;;2037;29;;;;;2035.5;-155.3359375
1;67400;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
1;67500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;0.0
1;67500;SQUID_INK;1834;22;;;;;1837;22;;;;;1835.5;-163.4921875
1;67500;KELP;2033;22;;;;;2037;22;;;;;2035.0;-153.8203125
1;67600;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
1;67600;SQUID_INK;1832;26;;;;;1835;26;;;;;1833.5;-244.0546875
1;67600;KELP;2034;1;2033;25;;;2037;26;;;;;2035.5;-153.296875
1;67700;KELP;2034;2;2033;21;;;2035;3;2037;23;;;2034.5;-151.2890625
1;67700;RAINFOREST_RESIN;9996;2;9995;21;;;10000;3;10004;2;10005;21;9998.0;0.0
1;67700;SQUID_INK;1831;23;;;;;1832;3;1834;23;;;1831.5;-308.2890625
1;67800;SQUID_INK;1833;38;;;;;1836;32;;;;;1834.5;-208.984375
1;67800;KELP;2034;8;2033;30;;;2037;32;;;;;2035.5;-152.78125
1;67800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
1;67900;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;0.0
1;67900;SQUID_INK;1832;26;;;;;1835;26;;;;;1833.5;-250.21875
1;67900;KELP;2034;26;;;;;2037;26;;;;;2035.5;-155.7734375
1;68000;RAINFOREST_RESIN;9995;25;;;;;10002;5;10005;25;;;9998.5;0.0
1;68000;SQUID_INK;1835;1;1833;25;;;1836;25;;;;;1835.5;-198.9375
1;68000;KELP;2036;1;2033;25;;;2037;25;;;;;2036.5;-154.7265625
1;68100;KELP;2034;8;2033;26;;;2037;27;;;;;2035.5;-150.2578125
1;68100;RAINFOREST_RESIN;9996;1;9995;26;;;10002;8;10004;1;10005;26;9999.0;0.0
1;68100;SQUID_INK;1836;8;1835;26;;;1839;27;;;;;1837.5;-69.5234375
1;68200;SQUID_INK;1835;24;;;;;1838;24;;;;;1836.5;-102.9296875
1;68200;KELP;2034;1;2033;23;;;2037;24;;;;;2035.5;-150.8203125
1;68200;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;0.0
1;68300;RAINFOREST_RESIN;9996;1;9995;25;;;10002;4;10004;1;10005;25;9999.0;0.0
1;68300;SQUID_INK;1835;1;1834;25;;;1838;26;;;;;1836.5;-117.09375
1;68300;KELP;2034;1;2033;25;;;2037;26;;;;;2035.5;-151.3125
1;68400;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;0.0
1;68400;SQUID_INK;1835;31;;;;;1838;31;;;;;1836.5;-87.53125
1;68400;KELP;2034;1;2033;30;;;2037;31;;;;;2035.5;-151.3125
1;68500;KELP;2034;1;2033;22;;;2035;5;2037;23;;;2034.5;-150.796875
1;68500;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
1;68500;SQUID_INK;1836;23;;;;;1838;5;1839;23;;;1837.0;-35.9140625
1;68600;SQUID_INK;1838;27;;;;;1842;27;;;;;1840.0;81.9921875
1;68600;KELP;2033;27;;;;;2037;27;;;;;2035.0;-152.3203125
1;68600;RAINFOREST_RESIN;9995;27;;;;;9998;1;10005;27;;;9996.5;0.0
1;68700;RAINFOREST_RESIN;9998;10;9996;2;9995;20;10004;2;10005;20;;;10001.0;0.0
1;68700;SQUID_INK;1838;22;;;;;1841;22;;;;;1839.5;34.6015625
1;68700;KELP;2034;2;2033;20;;;2037;22;;;;;2035.5;-152.3203125
1;68800;RAINFOREST_RESIN;9996;1;9995;30;;;10000;6;10002;1;10004;1;9998.0;0.0
1;68800;SQUID_INK;1837;1;1836;30;;;1838;6;1840;31;;;1837.5;-21.4296875
1;68800;KELP;2034;1;2033;30;;;2035;6;2037;31;;;2034.5;-153.8359375
1;68900;KELP;2034;25;;;;;2037;25;;;;;2035.5;-156.875
1;68900;RAINFOREST_RESIN;9998;3;9996;2;9995;23;10004;2;10005;23;;;10001.0;0.0
1;68900;SQUID_INK;1835;25;;;;;1838;25;;;;;1836.5;-91.3515625
1;69000;SQUID_INK;1836;28;;;;;1839;28;;;;;1837.5;-41.828125
1;69000;KELP;2034;28;;;;;2037;28;;;;;2035.5;-158.8984375
1;69000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
1;69100;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
1;69100;SQUID_INK;1837;27;;;;;1840;26;;;;;1838.5;-10.4609375
1;69100;KELP;2034;27;;;;;2037;26;;;;;2035.5;-160.5390625
1;69200;RAINFOREST_RESIN;9996;1;9995;20;;;10002;8;10004;1;10005;20;9999.0;0.0
1;69200;SQUID_INK;1838;21;;;;;1841;21;;;;;1839.5;42.7109375
1;69200;KELP;2034;1;2033;20;;;2037;21;;;;;2035.5;-155.0078125
1;69300;KELP;2034;24;;;;;2037;24;;;;;2035.5;-160.03125
1;69300;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
1;69300;SQUID_INK;1839;24;;;;;1842;24;;;;;1840.5;86.4765625
1;69400;SQUID_INK;1839;4;1838;22;;;1842;22;;;;;1840.5;77.234375
1;69400;KELP;2034;26;;;;;2037;22;;;;;2035.5;-162.5390625
1;69400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;0.0
1;69500;RAINFOREST_RESIN;9996;1;9995;30;;;10002;8;10004;1;10005;30;9999.0;0.0
1;69500;SQUID_INK;1838;33;;;;;1841;31;;;;;1839.5;58.609375
1;69500;KELP;2034;33;;;;;2037;31;;;;;2035.5;-166.109375
1;69600;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
1;69600;SQUID_INK;1839;27;;;;;1842;27;;;;;1840.5;88.859375
1;69600;KELP;2034;27;;;;;2037;27;;;;;2035.5;-167.1171875
1;69700;KELP;2034;26;;;;;2037;26;;;;;2035.5;-166.6171875
1;69700;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;0.0
1;69700;SQUID_INK;1838;26;;;;;1841;26;;;;;1839.5;63.609375
1;69800;SQUID_INK;1837;22;;;;;1840;23;;;;;1838.5;20.078125
1;69800;KELP;2034;22;;;;;2037;23;;;;;2035.5;-167.109375
1;69800;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
1;69900;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;24;;;10003.0;0.0
1;69900;SQUID_INK;1838;26;;;;;1841;26;;;;;1839.5;51.7109375
1;69900;KELP;2034;26;;;;;2037;26;;;;;2035.5;-166.625
